display_name,types,type,country_code,state,city,county,street,postal_code,address,latitude,longitude,phone,phone_type,email_1,email_1_title,email_1_first_name,email_1_last_name,email_2,email_2_title,email_2_first_name,email_2_last_name,email_3,email_3_title,email_3_first_name,email_3_last_name,linkedin,facebook,twitter,instagram,tiktok,whatsapp,youtube,site,site_ga_code,site_has_google_tag,site_has_fb_pixel,photo,photos_count,rating,rating_history,reviews,range,business_status,business_status_history,booking_appointment_link,menu_link,verified,owner_title,located_in,os_id,google_id,place_id,cid,gmb_link,located_os_id,working_hours,area_service,about,corp_name,corp_employees,corp_revenue,corp_founded_year,corp_is_public,added_at,updated_at,,,,,,,,,,,
Marini Park Hotel,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Di Castel Di Leva, 258",134,"Via di Castel di Leva, 258, 00134 Roma RM",131368.25.00,86053.46.00,390671356098,Fixed Line,info@mariniparkhotel.it,,,,privacy@easyconsulting.com,,,,,,,,,,,,,,,http://www.mariniparkhotel.it/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGVdGlF0E1tfZS3o6o1iJFhs9TogZ4jmRD1hhW08Nx8PuOff-6NzOup1OT4PonsY_e5dNMhalFuCPXa6luVId4r9IPsIVW-wDdeLUq3yVgjFcowJG5DrIN9-r6izAaExgnsaoIatyzzEcJyK61hrgUb7WmRN20fHZJNC7GCBbB_KT3632Ebr9ZOLg=w800-h500-k-no,510.0,4.0,"4.0 (Jun-2023), 4.0 (Aug-2023), 4.0 (Jan-2024), 4.0 (Apr-2024), 4.0 (Oct-2024)",595.0,3 stars,Operational,"Operational (Jun-2023), Operational (Aug-2023), Operational (Jan-2024), Operational (Apr-2024), Operational (Oct-2024)",,,TRUE,Marini Park Hotel,,5d0ca273755d23d0ca4e2a6c79f5192e,0x13258bf7c86e2e07:0x3baf82a6aef25b39,ChIJBy5uyPeLJRMROVvyrqaCrzs,4300799821573413689,https://google.com/maps/place/?q=place_id:ChIJBy5uyPeLJRMROVvyrqaCrzs,,,FALSE,"{'Other': {'Free parking': True, 'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Star rating': '3 stars', 'Check-out time': '11:00', 'Check-in time': '14:00'}, 'Amenities': {'Free Wi-Fi': True}}",,,,,FALSE,2021-03-07T04:28:41.601000,2024-10-19T01:20:23.358000,,,,,,,,,,,
Sangallo Rooms- Residenze Romanae,"Bed & Breakfast, Hotel",Bed & Breakfast,IT,metropolitan city of rome capital,Rome,,"Via Del Banco Di Santo Spirito, 21",186,"Via del Banco di Santo Spirito, 21, 00186 Roma RM",150059.21.00,77809.54.00,393245889311,Mobile,info@residenzeromanae.it,,,,info@martiusprivatesuites.com,,,,,,,,,,,,,,,https://www.residenzeromanae.it/sangallo-rooms.php,,,,https://lh5.googleusercontent.com/p/AF1QipMrAhkMcmUx8QTlNd9kXNsn6vXRaEnCBkWbiplR=w800-h500-k-no,98.0,4.0,"4.1 (Oct-2023), 4.0 (Feb-2024), 4.1 (May-2024), 3.9 (Aug-2024), 3.9 (Oct-2024)",58.0,1 stars,Operational,"Operational (Oct-2023), Operational (Feb-2024), Operational (May-2024), Operational (Aug-2024), Operational (Oct-2024)",,,TRUE,Sangallo Rooms,,ce94aaa27fdcdf44b910a288425d7922,0x132f60435539af71:0x236151d8e32bc6f,ChIJca85VUNgLxMRb7wyjh0VNgI,159338053502155887,https://google.com/maps/place/?q=place_id:ChIJca85VUNgLxMRb7wyjh0VNgI,,,FALSE,"{'Other': {'Free breakfast': True, 'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Star rating': '1 stars', 'Check-out time': '11:00', 'Check-in time': '14:00'}, 'Amenities': {'Free Wi-Fi': True, 'Free breakfast': True}}",,,,,,2021-08-04T21:45:12.281000,2024-10-16T16:55:02.703000,,,,,,,,,,,
TH Roma - Carpegna Palace Hotel,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Aurelia, 481",165,"V. Aurelia, 481, 00165 Roma RM",149439.36.00,70790.19.00,390689478602,Fixed Line,booking@carpegnapalace.it,,,,roma@th-resorts.com,,,,,,,,,,,,,,,https://www.carpegnapalace.it/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHFTl6ZqojcUhbdhEgunM_iNVVZifnjPbqq6WWylfeWYSq-6C-8rpyQ2n89ppm_HGHStQW8a20Iu4FaNkYmKjxZqyNhP46zKfmnxC2MGOanvOUZxDeX0bs3YIoHOOUQDIZyJAM5kHOg7HqjuHjzvpYPNJQSVxu3AEIWuuPvTg_Qcll5JfKKhNY=w800-h500-k-no,1181.0,4.2,"4.2 (Jul-2023), 4.2 (Jul-2023), 4.2 (Nov-2023), 4.2 (Jan-2024), 4.2 (Apr-2024)",919.0,4 stars,Operational,"Operational (Jul-2023), Operational (Jul-2023), Operational (Nov-2023), Operational (Jan-2024), Operational (Apr-2024)",,,TRUE,Th Roma - Carpegna Palace Hotel,,9602f646d66b05d1a03782d64d74b52b,0x132f5f13e1a48d69:0x274a8af9faba5e,ChIJaY2k4RNfLxMRXrr6-YpKJwA,11059484851616350,https://google.com/maps/place/?q=place_id:ChIJaY2k4RNfLxMRXrr6-YpKJwA,,,FALSE,"{'Other': {'Free parking': True, 'Free Wi-Fi': True, 'Wi-Fi': True, 'Restaurant': True, 'Star rating': None, 'Check-out time': '12:00', 'Check-in time': '16:00'}, 'Amenities': {'Free Wi-Fi': True}}",,,,,FALSE,2021-11-17T12:37:55.537000,2024-10-19T01:24:59.375000,,,,,,,,,,,
Hotel Scalinata Di Spagna,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Piazza Della Trinità Dei Monti, 17",187,"Piazza della Trinità dei Monti, 17, 00187 Roma RM",150988.19.00,80583.53.00,390645686150,Fixed Line,info@hotelscalinata.com,,,,info@hotelgrifonefirenze.it,,,,,,,,,,,,,,,https://www.hotelscalinata.com/?utm_source=google,,,,https://lh5.googleusercontent.com/p/AF1QipOGW5QklhCBTJczsjHvo9bO9nUpdh23kLysLkRt=w800-h500-k-no,2527.0,4.4,"4.4 (Sep-2023), 4.4 (Dec-2023), 4.4 (Jan-2024), 4.4 (Apr-2024), 4.4 (Oct-2024)",301.0,3 stars,Operational,"Operational (Sep-2023), Operational (Dec-2023), Operational (Jan-2024), Operational (Apr-2024), Operational (Oct-2024)",,,TRUE,Hotel Scalinata Di Spagna,,920beb8f3930a606df2012adea386af6,0x132f60551fcd6ea9:0x64f17d38ee8ac668,ChIJqW7NH1VgLxMRaMaK7jh98WQ,7273732556653774440,https://google.com/maps/place/?q=place_id:ChIJqW7NH1VgLxMRaMaK7jh98WQ,,,FALSE,"{'Other': {'Spa': True, 'Free breakfast': True, 'Free Wi-Fi': True, 'Air-conditioned': True, 'Star rating': '3 stars', 'Check-out time': '12:00', 'Check-in time': '14:00'}, 'Amenities': {'Free Wi-Fi': True, 'Free breakfast': True}}",,,,,FALSE,2021-03-05T16:46:43.394000,2024-10-19T01:26:03.921000,,,,,,,,,,,
Hilton Milan,"Hotel, Banquet Hall, Business Center, Conference Center, Event Venue, Meeting Planning Service",Hotel,IT,metropolitan city of milan,Milan,,"Via Luigi Galvani, 12",20124,"Via Luigi Galvani, 12, 20124 Milano MI",81066.43.00,3343.36.00,390269831,Mobile,David.Vallillo@Hilton.com,General Manager,David,Vallillo,a.ledwith@me.com,Front Office Supervisor,Aaron,Ledwith,aaatkinson1@gmail.com,Human Resources,Anita,Atkinson,,,,,,,,https://www.hilton.com/en/hotels/milhitw-hilton-milan/?SEO_id=GMB-EMEA-TW-MILHITW,,,,https://lh5.googleusercontent.com/p/AF1QipP4RA10P60M9zwhV6xM4FPSh1lQb0GXxcJ9l2CA=w800-h500-k-no,3232.0,4.3,"Undefined (Aug-2023), 4.3 (Sep-2023), 4.3 (Nov-2023), 4.3 (Dec-2023), 4.3 (Apr-2024)",3611.0,4 stars,Operational,"Operational (Aug-2023), Operational (Sep-2023), Operational (Nov-2023), Operational (Dec-2023), Operational (Apr-2024)",,,TRUE,Hilton Milan,,841201e2bacc8e76e0b9f065ad5bf0f7,0x4786c6d02fcce0e7:0xd3cc6ec5720a7aeb,ChIJ5-DML9DGhkcR63oKcsVuzNM,15261695031552670443,https://google.com/maps/place/?q=place_id:ChIJ5-DML9DGhkcR63oKcsVuzNM,,,FALSE,"{'Crowd': {'LGBTQ+ friendly': True}, 'Other': {'Star rating': '4 stars', 'Check-out time': '12:00', 'Check-in time': '15:00', 'LGBTQ+ friendly': True}}",,100000,10000000000,,TRUE,2020-11-16T13:28:12.612000,2024-10-23T22:05:52.894000,,,,,,,,,,,
Hotel Area Roma,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Del Forte Ostiense, 21",146,"Via del Forte Ostiense, 21, 00146 Roma RM",141054.05.00,12.474.822.999.999.900,39065943183,Fixed Line,info@hotelarearoma.it,,,,info.arearoma@gruppohorizons.com,,,,,,,,,,,,,,,https://www.hotelarearoma.it/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEPWy1Oog_C3RR2nmQV8IYf0Dj1ciQYJid0s_fj4EuIS_z-674UXm41KsXZuRj4hjtVWoOZx1dJ-96fgBOP1F3qkV1Jv-vylePbhEzP85Fmvo0TZyMPtBld6pqy-aezKsIVdJ695jP88feop4xiiIjxC9DGElg0KvavMv8vOMwgGCXPVCuKngP2MQ=w800-h500-k-no,714.0,3.9,"3.9 (Mar-2023), 3.9 (May-2023), 3.9 (Jan-2024), 3.9 (Apr-2024), 3.9 (Oct-2024)",1009.0,4 stars,Operational,"Operational (Mar-2023), Operational (May-2023), Operational (Jan-2024), Operational (Apr-2024), Operational (Oct-2024)",,,TRUE,Smy Area Roma,,8d7e2ed013e47b26007464972a0dd588,0x1325a37f0fefac41:0x88228072c5377ede,ChIJQazvD3-jJRMR3n43xXKAIog,9809544168789737182,https://google.com/maps/place/?q=place_id:ChIJQazvD3-jJRMR3n43xXKAIog,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '4 stars', 'Check-out time': '11:00', 'Check-in time': '15:00'}, 'Amenities': {'Free Wi-Fi': True}}",,200,50000000,,FALSE,2021-12-31T15:37:45.029000,2024-10-09T14:31:40.890000,,,,,,,,,,,
Maestoso appartamento turistico,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Paolo Paruta, 3",179,"Via Paolo Paruta, 3, 00179 Roma RM",145920.38.00,86539.47.00,393277040476,Mobile,info@maestosoapartment.com,,,,info@maestoso.com,,,,,,,,,,,,,,,https://www.maestosoapartment.com/it,,,,https://lh5.googleusercontent.com/p/AF1QipP1NUOpgfPjbLP5TeivkT1YHGJ6xJmxTZ6sMta7=w800-h500-k-no,67.0,3.4,"3.4 (Oct-2022), 3.5 (Jul-2023), 3.4 (Dec-2023), 3.3 (Jan-2024), 3.4 (May-2024)",68.0,1 stars,Operational,"Operational (Oct-2022), Operational (Jul-2023), Operational (Dec-2023), Operational (Jan-2024), Operational (May-2024)",,,TRUE,Maestoso Appartamento Turistico,,0b787a017926ef0db21ac548a540f382,0x4784679e94e5fdcb:0xd8f36c39b5f23776,ChIJy_3llJ5nhEcRdjfytTls89g,15632957726654609270,https://google.com/maps/place/?q=place_id:ChIJy_3llJ5nhEcRdjfytTls89g,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Wi-Fi': True, 'Star rating': None, 'Check-out time': '11:00', 'Check-in time': '12:00'}, 'Amenities': {'Free Wi-Fi': True}}",,,,,FALSE,2021-08-04T21:05:24.301000,2024-10-19T01:07:07.012000,,,,,,,,,,,
Hotel Columbia,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Del Viminale, 15",184,"Via del Viminale, 15, 00184 Roma RM",150196.33.00,82771.16.00,39064883509,Fixed Line,archeodomani@gmail.com,,,,delros@pec.delros.it,,,,info@hotelcolumbia.com,,,,,,,,,,,https://hotelcolumbia.com/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHKMFV-khzvqg3qIGQ1yLFY4UEJNAYhpWmGGo361uTwhlPXKELElrsXvTmM3wJ7Q0JJC3wiEIZp5uorZGHV76hzaDZMjRCghbliUOYLW5Cxxlm3gG5rlk1GxTID6VCc9F38MuzelM4zFnnjO2sLqoreKEjUtfkpmOclyTMjmlPAu--BdT2OGHug=w800-h500-k-no,522.0,4.4,"4.4 (Sep-2023), 4.4 (Dec-2023), 4.4 (Jan-2024), 4.4 (Mar-2024), 4.4 (May-2024)",338.0,3 stars,Operational,"Operational (Sep-2023), Operational (Dec-2023), Operational (Jan-2024), Operational (Mar-2024), Operational (May-2024)",,,TRUE,Hotel Columbia,,515ce3f3ddd2606c4847e9e441e18697,0x132f61a5e8e57643:0xd7945ce98354dafc,ChIJQ3bl6KVhLxMR_NpUg-lclNc,15534143172708195068,https://google.com/maps/place/?q=place_id:ChIJQ3bl6KVhLxMR_NpUg-lclNc,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '3 stars', 'Check-out time': '12:00', 'Check-in time': '14:00'}, 'Amenities': {'Free Wi-Fi': True}}",,50,10000000,,FALSE,2021-03-05T16:46:43.394000,2024-10-19T01:20:23.358000,,,,,,,,,,,
NEW HOMS,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Della Vite, 71/72",187,"Via della Vite, 71/72, 00187 Roma RM",150738.47.00,80415.54.00,39066792976,Fixed Line,cil@ovh.net,,,,info@hotelhoms.it,,,,info@le9hotel.com,,,,,,,,,,,https://hotelhoms.it/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHXhkyZyhZeUYPOwKuocyr23cswLjAVFM_UwfEhHZE-J4gLAAHRVA9AYVVeREiH3GStjOLeSpvI80FIO2GCnrp__4w9nnQFKgJNQGsh14MD3v_jWH7vE6l3NuppHEiztoouDy6d4OBohr2v3MzQrw2akNFVS89LSuItbN4q1cdfkjhn2sWZ_gJq=w800-h500-k-no,551.0,3.9,"4.1 (Aug-2022), 4.0 (Nov-2023), 3.9 (Dec-2023), 3.9 (Feb-2024), 3.9 (Oct-2024)",438.0,4 stars,Operational,"Operational (Aug-2022), Operational (Nov-2023), Operational (Dec-2023), Operational (Feb-2024), Operational (Oct-2024)",,,TRUE,New Homs,,633ea78a286f254ca12024679d525505,0x132f618a99a1bfe9:0xb3390a0636614024,ChIJ6b-hmYphLxMRJEBhNgYKObM,12914364428260032548,https://google.com/maps/place/?q=place_id:ChIJ6b-hmYphLxMRJEBhNgYKObM,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '4 stars', 'Check-out time': '11:00', 'Check-in time': '15:00'}, 'Amenities': {'Free Wi-Fi': True}}",,10,1000000,,FALSE,2022-04-19T21:05:31.141000,2024-10-19T01:24:59.375000,,,,,,,,,,,
MEININGER Milano Lambrate,"Hotel, Hostel",Hotel,IT,metropolitan city of milan,Milan,,"Piazza Monte Titano, 10",20132,"Piazza Monte Titano, 10, 20134 Milano MI",81098.35.00,406.49.00,390294758725,Fixed Line,adrien.jozon@meininger-hotels.com,Expansion,Adrien,Jozon,alessandra.calligaris@meininger-hotels.com,Assistant Customer Care And Reservations,Alessandra,Calligaris,alexandra.muhl@meininger-hotels.com,Sales Manager,Alexandra,Muhl,,,,,,,,https://www.meininger-hotels.com/en/hotels/milan/hotel-milan-lambrate/?utm_source=gmb,,,,https://lh5.googleusercontent.com/p/AF1QipN7fJqFPw9xCHStxq1gq67RLl4MYlMOULqXLYUJ=w800-h500-k-no,1185.0,4.3,"4.3 (Jun-2023), 4.3 (Aug-2023), 4.3 (Nov-2023), 4.3 (Jan-2024), 4.4 (Apr-2024)",2125.0,1 stars,Operational,"Operational (Jun-2023), Operational (Aug-2023), Operational (Nov-2023), Operational (Jan-2024), Operational (Apr-2024)",,,TRUE,Meininger Milano Lambrate,,b52ffdc7b906ccba29f714538b8918c2,0x4786c713ce25bbef:0x57d978d2eb31daba,ChIJ77slzhPHhkcRutox69J42Vc,6330223598530321082,https://google.com/maps/place/?q=place_id:ChIJ77slzhPHhkcRutox69J42Vc,,,FALSE,"{'Crowd': {'LGBTQ+ friendly': True}, 'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Wi-Fi': True, 'Parking': True, 'Star rating': '1 stars', 'Check-out time': '11:00', 'Check-in time': '15:00', 'LGBTQ+ friendly': True}, 'Amenities': {'Free Wi-Fi': True}}",,500,100000000,,FALSE,2021-03-05T16:46:43.394000,2024-10-19T01:13:18.968000,,,,,,,,,,,
Mi Hotel Home,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Lungotevere Michelangelo, 9/Int 4",192,"Lungotevere Michelangelo, 9/int.4, 00192 Roma RM",152257.03.00,12.469.552.199.999.900,393318066295,Mobile,ancienterome@pec.it,,,,info@mihotelhome.com,,,,reservations@mihotelhome.com,,,,,,,,,,,http://www.mihotelhome.com/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF84SOVn5F0HW8GBZvus9cLE_2Dx1hLJid25J91KQGfpf3mIwpNEWFRcGS-sNCAaglTIvf2y4zJNcn7Qm812FJEJ4Bq9qtg9N0f2GQa6vfgTlpruDdGWflpOH8W7LGAVtQKPutQIlgyhcOTz6E5fP0p6aNLJSZIIdQbLHBmkUGC49U1DYA_RyLVJw=w800-h500-k-no,53.0,4.0,"Undefined (Oct-2022), 4.3 (May-2023), 4.3 (Jul-2023), 4.2 (Jan-2024), 4.2 (May-2024)",60.0,,Operational,"Operational (Oct-2022), Operational (May-2023), Operational (Jul-2023), Operational (Jan-2024), Operational (May-2024)",,,TRUE,Mi Hotel Home,,8b5f5f910268508a1163ce231ad7c8e8,0x132f60f6df7a34b9:0xa5cb36dce6093363,ChIJuTR63_ZgLxMRYzMJ5tw2y6U,11946702758910440291,https://google.com/maps/place/?q=place_id:ChIJuTR63_ZgLxMRYzMJ5tw2y6U,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Wi-Fi': True, 'Parking': True, 'Star rating': None, 'Check-out time': '12:00', 'Check-in time': '15:00'}, 'Amenities': {'Free Wi-Fi': True}}",,,,,,2022-09-12T04:14:24.207000,2024-10-09T14:31:40.890000,,,,,,,,,,,
Margutta 19 Luxury Hotel,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Margutta, 19",187,"Via Margutta, 19, 00187 Roma RM",151594.57.00,79842.41.00,390697797979,Fixed Line,info@romeluxurysuites.com,,,,info@babuino181.com,,,,info@margutta19.com,,,,,,,,,,,https://www.romeluxurysuites.com/margutta-19/,,,,https://lh5.googleusercontent.com/p/AF1QipPwmu7Zn4s0tzZTI3BJ2IOYC0N05XKo5Rq_mPWY=w800-h500-k-no,301.0,4.6,"4.6 (Jun-2023), 4.6 (Jul-2023), 4.6 (Aug-2023), 4.6 (Jan-2024), 4.6 (Apr-2024)",114.0,5 stars,Operational,"Operational (Jun-2023), Operational (Jul-2023), Operational (Aug-2023), Operational (Jan-2024), Operational (Apr-2024)",,,TRUE,Margutta 19 Luxury Hotel,,5421c8c453bc5bd1ad4f965404a61f8b,0x132f60ff45945029:0x96be6eb3ba2ea341,ChIJKVCURf9gLxMRQaMuurNuvpY,10862241069466035009,https://google.com/maps/place/?q=place_id:ChIJKVCURf9gLxMRQaMuurNuvpY,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '5 stars', 'Check-out time': '12:00', 'Check-in time': '14:00'}, 'Amenities': {'Free Wi-Fi': True}}",,10,1000000,,FALSE,2020-12-28T20:39:45.764000,2024-10-19T01:11:14.846000,,,,,,,,,,,
Amedia Milan,"Hotel, Inn",Hotel,IT,metropolitan city of milan,Milan,,"Via Bisceglie, 96",20152,"Via Bisceglie, 96, 20152 Milano MI",74767.55.00,19828.44.00,390282954020,Fixed Line,acaro@wyndham.com,Director Of Operations,Antonio,Caro,alexandra.vasconcelos@wyndham.com,In-House Marketing,Alexandra,Vasconcelos,angela.castilleja@wyndhamhotels.com,Front Office Manager,Angela,Castilleja,,,,,,,,https://www.wyndhamhotels.com/trademark/milano-italy/amedia-milan-trademark-collection/overview?CID=LC:4d7auublw4ufaga:57365,,,,https://lh5.googleusercontent.com/p/AF1QipO5Q3WwxXTunyInkP4iBDQg_iWy4eCLg-vJbbXq=w800-h500-k-no,439.0,4.2,"4.3 (Jun-2023), 4.3 (Aug-2023), 4.3 (Nov-2023), 4.2 (Jan-2024), 4.2 (Apr-2024)",711.0,4 stars,Operational,"Operational (Jun-2023), Operational (Aug-2023), Operational (Nov-2023), Operational (Jan-2024), Operational (Apr-2024)",,,TRUE,Amedia Milan,,ec435d13bfef9783f384bbd06fc6288f,0x4786c239e99e1d4f:0xb9aec56171e439d7,ChIJTx2e6TnChkcR1znkcWHFrrk,13379848565277604311,https://google.com/maps/place/?q=place_id:ChIJTx2e6TnChkcR1znkcWHFrrk,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '4 stars', 'Check-out time': '11:00', 'Check-in time': '15:00'}, 'Amenities': {'Free Wi-Fi': True}}",,10000,10000000000,,TRUE,2022-02-17T13:38:04.490000,2024-10-23T11:04:00.370000,,,,,,,,,,,
Radisson Blu Hotel Milan,"Hotel, Bar, Business To Business Service, Fitness Center, Gym, Restaurant",Hotel,IT,metropolitan city of milan,Milan,,"Via Villapizzone, 24",20156,"Via Villapizzone, 24, 20156 Milano MI",83488.51.00,9.144.576.299.999.990,39023631888,Fixed Line,bachir.rajji@radissonhotels.com,Area Director Engineering And Design - Mena And Turkey,Bachir,Rajji,damla.aksulu@radissonhotels.com,Brand Director Eastern Europe And Russia,Damla,Aksulu,dana.magnuson@radissonhotels.com,Manager Digital Paid Media,Dana,Magnuson,,,,,,,,https://www.radissonhotels.com/en-us/hotels/radisson-blu-milan?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:cese+h:ITMIL1,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGupZJll32EHvSPurophwuEP6Gnnk0BG8H1rymMwazGXHG_mGoCoziZaCYI-LkDyMnprfUpCnbdN2ScCa8LMnc9Z-8hGuF4MU7ghENagoUxHsQlBbASMmRHZCSRh7CO754S2CC_recIzHr_aIkykxu1Ntij6sZWGJEnv1hf-Ui6LlpzGiVhxv8=w800-h500-k-no,2565.0,4.4,"4.3 (May-2023), 4.3 (Aug-2023), 4.3 (Sep-2023), 4.3 (Nov-2023), 4.3 (Jan-2024)",2308.0,4 stars,Operational,"Operational (May-2023), Operational (Aug-2023), Operational (Sep-2023), Operational (Nov-2023), Operational (Jan-2024)",,,TRUE,Radisson Blu Hotel Milan,,f8248db24316d80d16cbce7714aa2eaf,0x4786c054c1b9056d:0x2b0be2b49804cd63,ChIJbQW5wVTAhkcRY80EmLTiCys,3101822033647160675,https://google.com/maps/place/?q=place_id:ChIJbQW5wVTAhkcRY80EmLTiCys,,,FALSE,"{'Crowd': {'LGBTQ+ friendly': True}, 'Other': {'Pool': True, 'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Star rating': '4 stars', 'Check-out time': '12:00', 'Check-in time': '14:00', 'LGBTQ+ friendly': True}, 'Amenities': {'Free Wi-Fi': True}}",,10000,,,FALSE,2020-11-29T06:45:51.784000,2024-10-19T01:04:03.868000,,,,,,,,,,,
Fendi Private Suites,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Della Fontanella Di Borghese, 48",186,"Via della Fontanella di Borghese, 48, 00186 Roma RM",150779.38.00,79719.29.00,390697798080,Fixed Line,customerprivacy@fendi.com,,,,dpo@fendi.com,,,,info@fendiprivatesuites.com,,,,,,,,,,,http://www.fendiprivatesuites.com/,,,,https://lh5.googleusercontent.com/p/AF1QipN4ajLXNMqwoBD2vh78xxFH7LKlnomVV_q2tTFy=w800-h500-k-no,285,4.5,"4.6 (Aug-2023), 4.6 (Oct-2023), 4.6 (Jan-2024), 4.6 (Feb-2024), 4.6 (Apr-2024)",123.0,5 stelle,Operational,"Operational (Aug-2023), Operational (Oct-2023), Operational (Jan-2024), Operational (Feb-2024), Operational (Apr-2024)",,,TRUE,Fendi Private Suites,,04d955c96f2cf2c2e389293df61a9cca,0x132f60541db96cd1:0x618fb7877dcef29,ChIJ0Wy5HVRgLxMRKe_cd3j7GAY,439377458494238505,https://google.com/maps/place/?q=place_id:ChIJ0Wy5HVRgLxMRKe_cd3j7GAY,,,FALSE,"{'Other': {'Star rating': '5 stars', 'Check-out time': '12:00', 'Check-in time': '15:00'}, 'Amenities': {'Free Wi-Fi': True}}",,,,,FALSE,2021-03-07T03:29:51.233000,2024-10-11T21:23:53.038000,,,,,,,,,,,
Hotel Sant'Ambroeus,Hotel,Hotel,IT,metropolitan city of milan,Milan,,"Viale Papiniano, 14",20123,"Viale Papiniano, 14, 20123 Milano MI",76757.58.00,27647.53.00,390248008989,Fixed Line,info@hotelsantambroeus.it,,,,info@hoteltriumph.com,,,,,,,,,,,,,,,https://www.hotelsantambroeus.it/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFzwRm0DvoGfIQG4_BvDJKdgIMMb6n9KOKd77VoYD4xI72utN_gXNenEgeGBBJSzDhL7liI7bujHD48YFbo_0EYU79qwjxSN9LuyRmjVIN06QgBeKCvvkfzNWxfwJsEhdh4tvGGvhdiZ44dUPa0OoOVygnVA_1IRnxtmvvl1isJrwDA5ZnObI-EsA=w800-h500-k-no,130.0,3.7,"3.6 (Sep-2022), Undefined (Oct-2022), 3.6 (Aug-2023), 3.7 (Nov-2023), 3.7 (Apr-2024)",528.0,3 stars,Operational,"Operational (Sep-2022), Operational (Oct-2022), Operational (Aug-2023), Operational (Nov-2023), Operational (Apr-2024)",,,TRUE,Hotel Sant'Ambroeus,,ff10f365b1b0c9e7fc3789393f6defe3,0x4786c158a5d3b8fd:0xff2a476ec2a91b20,ChIJ_bjTpVjBhkcRIBupwm5HKv8,18386586969731308320,https://google.com/maps/place/?q=place_id:ChIJ_bjTpVjBhkcRIBupwm5HKv8,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '3 stars', 'Check-out time': '11:00', 'Check-in time': '14:00'}, 'Amenities': {'Free Wi-Fi': True}}",,,,,FALSE,2021-03-05T16:46:43.394000,2024-10-23T12:49:14.899000,,,,,,,,,,,
